,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2025-07-14 3:00,55.1,60,0,50,220
2025-07-14 4:00,52,10,0,50,220
2025-07-14 5:00,57.53333333,45,0,50,220
2025-07-14 6:00,59.36666667,135,0,50,220
2025-07-14 7:00,54.56666667,50,0,50,220
2025-07-14 8:00,63.3,190,100,75,280
2025-07-14 9:00,55.7,85,100,75,280
2025-07-14 10:00,58.26666667,245,100,75,280
2025-07-14 11:00,52.46666667,0,100,75,280
2025-07-14 12:00,55.13333333,135,100,75,280
2025-07-14 13:00,53.33333333,80,100,75,280
2025-07-14 14:00,57.76666667,10,100,75,280
2025-07-14 15:00,60.7,240,100,75,280
2025-07-14 16:00,64.53333333,90,100,75,280
2025-07-14 17:00,62.93333333,175,100,75,280
2025-07-14 18:00,58,215,100,50,280
2025-07-14 19:00,63.5,10,100,50,280
2025-07-14 20:00,55.33333333,225,100,50,280
2025-07-14 21:00,64,110,100,50,280
2025-07-14 22:00,53.3,40,100,50,280
2025-07-14 23:00,50.13333333,95,100,50,280
2025-07-15 0:00,63.9,160,0,50,220
2025-07-15 1:00,53.06666667,155,0,50,220
2025-07-15 2:00,53,25,0,50,220
2025-07-15 3:00,56.33333333,65,0,50,220
2025-07-15 4:00,62.1,155,0,50,220
2025-07-15 5:00,50.96666667,185,0,50,220
2025-07-15 6:00,52.03333333,190,0,50,220
2025-07-15 7:00,61.66666667,200,0,50,220
2025-07-15 8:00,51.46666667,170,100,75,280
2025-07-15 9:00,56.76666667,195,100,75,280
2025-07-15 10:00,56.23333333,165,100,75,280
2025-07-15 11:00,60.03333333,30,100,75,280
2025-07-15 12:00,64.13333333,150,100,75,280
2025-07-15 13:00,56.56666667,95,100,75,280
2025-07-15 14:00,62.1,210,100,75,280
2025-07-15 15:00,62.13333333,135,100,75,280
2025-07-15 16:00,53.1,90,100,75,280
2025-07-15 17:00,51.5,155,100,75,280
2025-07-15 18:00,61.66666667,185,100,50,280
2025-07-15 19:00,63.93333333,140,100,50,280
2025-07-15 20:00,61.1,180,100,50,280
2025-07-15 21:00,64.53333333,175,100,50,280
2025-07-15 22:00,52,135,100,50,280
2025-07-15 23:00,56.7,125,100,50,280
2025-07-16 0:00,61.63333333,20,0,50,220
2025-07-16 1:00,51.03333333,165,0,50,220
2025-07-16 2:00,56.9,240,0,50,220
2025-07-16 3:00,57.1,100,0,50,220
2025-07-16 4:00,53.46666667,225,0,50,220
2025-07-16 5:00,52.73333333,120,0,50,220
2025-07-16 6:00,65.5,155,0,50,220
2025-07-16 7:00,54.36666667,15,0,50,220
2025-07-16 8:00,57.7,150,100,75,280
2025-07-16 9:00,66.2,150,100,75,280
2025-07-16 10:00,54.13333333,55,100,75,280
2025-07-16 11:00,53.83333333,0,100,75,280
2025-07-16 12:00,60.93333333,55,100,75,280
2025-07-16 13:00,60.36666667,45,100,75,280
2025-07-16 14:00,53.16666667,205,100,75,280
2025-07-16 15:00,64.5,20,100,75,280
2025-07-16 16:00,51.16666667,40,100,75,280
2025-07-16 17:00,59.43333333,120,100,75,280
2025-07-16 18:00,58.33333333,35,100,50,280
2025-07-16 19:00,58.8,245,100,50,280
2025-07-16 20:00,51.13333333,195,100,50,280
2025-07-16 21:00,56.03333333,145,100,50,280
2025-07-16 22:00,57.76666667,30,100,50,280
2025-07-16 23:00,58.5,130,100,50,280
2025-07-17 0:00,57.03333333,85,0,50,220
2025-07-17 1:00,58.1,205,0,50,220
2025-07-17 2:00,62.06666667,5,0,50,220
2025-07-17 3:00,55.2,135,0,50,220
2025-07-17 4:00,66.3,160,0,50,220
2025-07-17 5:00,56.36666667,115,0,50,220
2025-07-17 6:00,55.33333333,180,0,50,220
2025-07-17 7:00,52.2,150,0,50,220
2025-07-17 8:00,63.23333333,35,100,75,280
2025-07-17 9:00,66.23333333,185,100,75,280
2025-07-17 10:00,64.3,150,100,75,280
2025-07-17 11:00,64.43333333,245,100,75,280
2025-07-17 12:00,61.1,245,100,75,280
2025-07-17 13:00,65.76666667,195,100,75,280
2025-07-17 14:00,63.56666667,240,100,75,280
2025-07-17 15:00,56.13333333,230,100,75,280
2025-07-17 16:00,50.73333333,115,100,75,280
2025-07-17 17:00,65.76666667,55,100,75,280
2025-07-17 18:00,56.83333333,120,100,50,280
2025-07-17 19:00,65.43333333,65,100,50,280
2025-07-17 20:00,66.56666667,5,100,50,280
2025-07-17 21:00,60.96666667,165,100,50,280
2025-07-17 22:00,50.26666667,85,100,50,280
2025-07-17 23:00,51.63333333,25,100,50,280
2025-07-18 0:00,55.96666667,15,0,50,220
2025-07-18 1:00,60.86666667,150,0,50,220
2025-07-18 2:00,60.53333333,150,0,50,220
2025-07-18 3:00,63.4,75,0,50,220
2025-07-18 4:00,62.73333333,195,0,50,220
2025-07-18 5:00,61.03333333,185,0,50,220
2025-07-18 6:00,53.53333333,200,0,50,220
2025-07-18 7:00,57.5,35,0,50,220
2025-07-18 8:00,51.9,235,100,75,280
2025-07-18 9:00,62.36666667,115,100,75,280
2025-07-18 10:00,66.3,230,100,75,280
2025-07-18 11:00,58.76666667,50,100,75,280
2025-07-18 12:00,53.76666667,5,100,75,280
2025-07-18 13:00,59.3,100,100,75,280
2025-07-18 14:00,50.4,210,100,75,280
2025-07-18 15:00,57.23333333,70,100,75,280
2025-07-18 16:00,55.23333333,180,100,75,280
2025-07-18 17:00,60.36666667,200,100,75,280
2025-07-18 18:00,56.16666667,135,100,50,280
2025-07-18 19:00,55.96666667,120,100,50,280
2025-07-18 20:00,54.36666667,25,100,50,280
2025-07-18 21:00,59.16666667,10,100,50,280
2025-07-18 22:00,65,200,100,50,280
2025-07-18 23:00,54.93333333,160,100,50,280
2025-07-19 0:00,60,215,0,50,220
2025-07-19 1:00,63.33333333,215,0,50,220
2025-07-19 2:00,63.33333333,45,0,50,220
2025-07-19 3:00,52.8,175,0,50,220
2025-07-19 4:00,50.96666667,140,0,50,220
2025-07-19 5:00,65.8,70,0,50,220
2025-07-19 6:00,56.93333333,125,0,50,220
2025-07-19 7:00,50.36666667,50,0,50,220
2025-07-19 8:00,57.86666667,175,100,75,280
2025-07-19 9:00,50.43333333,155,100,75,280
2025-07-19 10:00,63.93333333,150,100,75,280
2025-07-19 11:00,59.23333333,155,100,75,280
2025-07-19 12:00,56,215,100,75,280
2025-07-19 13:00,51.73333333,15,100,75,280
2025-07-19 14:00,59.43333333,150,100,75,280
2025-07-19 15:00,57.53333333,165,100,75,280
2025-07-19 16:00,53.96666667,125,100,75,280
2025-07-19 17:00,61.13333333,150,100,75,280
2025-07-19 18:00,56.36666667,165,100,50,280
2025-07-19 19:00,58,215,100,50,280
2025-07-19 20:00,53.33333333,220,100,50,280
2025-07-19 21:00,65.3,235,100,50,280
2025-07-19 22:00,53.63333333,15,100,50,280
2025-07-19 23:00,53.2,50,100,50,280
2025-07-20 0:00,57.8,40,0,50,220
2025-07-20 1:00,54.26666667,15,0,50,220
2025-07-20 2:00,53,185,0,50,220
2025-07-20 3:00,65.23333333,30,0,50,220
2025-07-20 4:00,51.83333333,200,0,50,220
2025-07-20 5:00,51.86666667,215,0,50,220
2025-07-20 6:00,63.86666667,220,0,50,220
2025-07-20 7:00,64.3,210,0,50,220
2025-07-20 8:00,65.36666667,60,100,75,280
2025-07-20 9:00,55.6,125,100,75,280
2025-07-20 10:00,61.46666667,85,100,75,280
2025-07-20 11:00,50.36666667,175,100,75,280
2025-07-20 12:00,61.66666667,105,100,75,280
2025-07-20 13:00,62.2,115,100,75,280
2025-07-20 14:00,56.13333333,45,100,75,280
2025-07-20 15:00,60.26666667,70,100,75,280
2025-07-20 16:00,58.83333333,90,100,75,280
2025-07-20 17:00,55.46666667,195,100,75,280
2025-07-20 18:00,65.3,235,100,50,280
2025-07-20 19:00,54.2,135,100,50,280
2025-07-20 20:00,65.1,100,100,50,280
2025-07-20 21:00,63.83333333,25,100,50,280
2025-07-20 22:00,60.33333333,90,100,50,280
2025-07-20 23:00,64.06666667,135,100,50,280
2025-07-21 0:00,60.43333333,75,0,50,220
2025-07-21 1:00,57.26666667,220,0,50,220
2025-07-21 2:00,61.26666667,190,0,50,220
2025-07-21 3:00,50.53333333,155,0,50,220
2025-07-21 4:00,63.26666667,80,0,50,220
2025-07-21 5:00,58.9,25,0,50,220
2025-07-21 6:00,61.6,250,0,50,220
2025-07-21 7:00,58.83333333,45,0,50,220
2025-07-21 8:00,65.63333333,180,100,75,280
2025-07-21 9:00,53.93333333,140,100,75,280
2025-07-21 10:00,58.46666667,220,100,75,280
2025-07-21 11:00,51.33333333,80,100,75,280
2025-07-21 12:00,65.76666667,215,100,75,280
2025-07-21 13:00,51.53333333,30,100,75,280
2025-07-21 14:00,64.66666667,10,100,75,280
2025-07-21 15:00,58.4,220,100,75,280
2025-07-21 16:00,57.86666667,115,100,75,280
2025-07-21 17:00,64.26666667,195,100,75,280
2025-07-21 18:00,60.36666667,155,100,50,280
2025-07-21 19:00,50.13333333,245,100,50,280
2025-07-21 20:00,65.43333333,25,100,50,280
2025-07-21 21:00,64.43333333,15,100,50,280
2025-07-21 22:00,65.86666667,120,100,50,280
2025-07-21 23:00,54.16666667,115,100,50,280
2025-07-22 0:00,61.1,175,0,50,220
2025-07-22 1:00,61.36666667,5,0,50,220
2025-07-22 2:00,64.56666667,85,0,50,220
2025-07-22 3:00,59.36666667,150,0,50,220
2025-07-22 4:00,53.16666667,50,0,50,220
2025-07-22 5:00,57.13333333,215,0,50,220
2025-07-22 6:00,53.1,250,0,50,220
2025-07-22 7:00,63.9,155,0,50,220
2025-07-22 8:00,65.6,245,100,75,280
2025-07-22 9:00,62.46666667,70,100,75,280
2025-07-22 10:00,59.13333333,70,100,75,280
2025-07-22 11:00,55.46666667,145,100,75,280
2025-07-22 12:00,63.36666667,245,100,75,280
2025-07-22 13:00,61.53333333,185,100,75,280
2025-07-22 14:00,58.06666667,205,100,75,280
2025-07-22 15:00,58.8,145,100,75,280
2025-07-22 16:00,57.23333333,35,100,75,280
2025-07-22 17:00,59.86666667,215,100,75,280
2025-07-22 18:00,51.3,185,100,50,280
2025-07-22 19:00,65.2,30,100,50,280
2025-07-22 20:00,56.6,210,100,50,280
2025-07-22 21:00,50.56666667,30,100,50,280
2025-07-22 22:00,50.9,70,100,50,280
2025-07-22 23:00,61.73333333,215,100,50,280
2025-07-23 0:00,62.36666667,10,0,50,220
2025-07-23 1:00,50.63333333,40,0,50,220
2025-07-23 2:00,50.53333333,100,0,50,220
2025-07-23 3:00,64.23333333,170,0,50,220
2025-07-23 4:00,60,135,0,50,220
2025-07-23 5:00,50.63333333,210,0,50,220
2025-07-23 6:00,51.26666667,0,0,50,220
2025-07-23 7:00,54.1,130,0,50,220
2025-07-23 8:00,62.56666667,65,100,75,280
2025-07-23 9:00,60.1,155,100,75,280
2025-07-23 10:00,59,215,100,75,280
2025-07-23 11:00,59.86666667,215,100,75,280
2025-07-23 12:00,63.43333333,35,100,75,280
2025-07-23 13:00,65.5,245,100,75,280
2025-07-23 14:00,53.6,30,100,75,280
2025-07-23 15:00,66.06666667,75,100,75,280
2025-07-23 16:00,63.2,250,100,75,280
2025-07-23 17:00,53.83333333,95,100,75,280
2025-07-23 18:00,61.63333333,230,100,50,280
2025-07-23 19:00,64.66666667,10,100,50,280
2025-07-23 20:00,54.33333333,5,100,50,280
2025-07-23 21:00,65.1,180,100,50,280
2025-07-23 22:00,62.26666667,240,100,50,280
2025-07-23 23:00,51.6,5,100,50,280
2025-07-24 0:00,58.8,35,0,50,220
2025-07-24 1:00,50.26666667,85,0,50,220
2025-07-24 2:00,66.23333333,160,0,50,220
2025-07-24 3:00,61.06666667,205,0,50,220
2025-07-24 4:00,52.7,95,0,50,220
2025-07-24 5:00,51.76666667,75,0,50,220
2025-07-24 6:00,54.76666667,40,0,50,220
2025-07-24 7:00,60.2,80,0,50,220
2025-07-24 8:00,53.5,135,100,75,280
2025-07-24 9:00,54.43333333,100,100,75,280
2025-07-24 10:00,59.36666667,70,100,75,280
2025-07-24 11:00,60.43333333,110,100,75,280
2025-07-24 12:00,62.96666667,10,100,75,280
2025-07-24 13:00,53.5,150,100,75,280
2025-07-24 14:00,66.66666667,195,100,75,280
2025-07-24 15:00,57.9,200,100,75,280
2025-07-24 16:00,57.16666667,10,100,75,280
2025-07-24 17:00,59.83333333,20,100,75,280
2025-07-24 18:00,54.46666667,105,100,50,280
2025-07-24 19:00,59.33333333,110,100,50,280
2025-07-24 20:00,65.6,180,100,50,280
2025-07-24 21:00,65.16666667,15,100,50,280
2025-07-24 22:00,60.76666667,15,100,50,280
2025-07-24 23:00,65.53333333,45,100,50,280
2025-07-25 0:00,65.93333333,60,0,50,220
2025-07-25 1:00,61.66666667,225,0,50,220
2025-07-25 2:00,50.7,150,0,50,220
2025-07-25 3:00,56.66666667,25,0,50,220
2025-07-25 4:00,51.03333333,130,0,50,220
2025-07-25 5:00,50.26666667,195,0,50,220
2025-07-25 6:00,54.36666667,100,0,50,220
2025-07-25 7:00,51,120,0,50,220
2025-07-25 8:00,62.36666667,240,100,75,280
2025-07-25 9:00,55.16666667,80,100,75,280
2025-07-25 10:00,52.73333333,215,100,75,280
2025-07-25 11:00,50.46666667,155,100,75,280
2025-07-25 12:00,62.86666667,25,100,75,280
2025-07-25 13:00,62.53333333,10,100,75,280
2025-07-25 14:00,50.63333333,45,100,75,280
2025-07-25 15:00,61.5,130,100,75,280
2025-07-25 16:00,64.3,130,100,75,280
2025-07-25 17:00,51.93333333,200,100,75,280
2025-07-25 18:00,50.46666667,75,100,50,280
2025-07-25 19:00,65.26666667,185,100,50,280
2025-07-25 20:00,63.03333333,180,100,50,280
2025-07-25 21:00,55.1,40,100,50,280
2025-07-25 22:00,62.03333333,225,100,50,280
2025-07-25 23:00,63.2,155,100,50,280
2025-07-26 0:00,58.33333333,70,0,50,220
2025-07-26 1:00,56.36666667,15,0,50,220
2025-07-26 2:00,59.43333333,240,0,50,220
2025-07-26 3:00,61.13333333,175,0,50,220
2025-07-26 4:00,57.86666667,245,0,50,220
2025-07-26 5:00,53.26666667,225,0,50,220
2025-07-26 6:00,65.1,20,0,50,220
2025-07-26 7:00,54.66666667,10,0,50,220
2025-07-26 8:00,54.8,55,100,75,280
2025-07-26 9:00,63.83333333,190,100,75,280
2025-07-26 10:00,56.26666667,230,100,75,280
2025-07-26 11:00,65.63333333,95,100,75,280
2025-07-26 12:00,54.1,75,100,75,280
2025-07-26 13:00,55.1,90,100,75,280
2025-07-26 14:00,57.36666667,195,100,75,280
2025-07-26 15:00,54.4,10,100,75,280
2025-07-26 16:00,58.76666667,200,100,75,280
2025-07-26 17:00,57.2,245,100,75,280
2025-07-26 18:00,52.2,30,100,50,280
2025-07-26 19:00,66.23333333,90,100,50,280
2025-07-26 20:00,63.86666667,175,100,50,280
2025-07-26 21:00,60.83333333,85,100,50,280
2025-07-26 22:00,64.9,170,100,50,280
2025-07-26 23:00,59.13333333,60,100,50,280
2025-07-27 0:00,57.3,235,0,50,220
2025-07-27 1:00,52.16666667,85,0,50,220
2025-07-27 2:00,58.1,35,0,50,220
2025-07-27 3:00,54.56666667,80,0,50,220
2025-07-27 4:00,55.93333333,120,0,50,220
2025-07-27 5:00,57.26666667,65,0,50,220
2025-07-27 6:00,65.73333333,140,0,50,220
2025-07-27 7:00,60.4,225,0,50,220
2025-07-27 8:00,51.23333333,5,100,75,280
2025-07-27 9:00,55.16666667,15,100,75,280
2025-07-27 10:00,54.53333333,200,100,75,280
2025-07-27 11:00,59.46666667,65,100,75,280
2025-07-27 12:00,57.5,145,100,75,280
2025-07-27 13:00,55.6,140,100,75,280
2025-07-27 14:00,59.36666667,155,100,75,280
2025-07-27 15:00,63.1,55,100,75,280
2025-07-27 16:00,60.53333333,135,100,75,280
2025-07-27 17:00,63.6,160,100,75,280
2025-07-27 18:00,57.8,100,100,50,280
2025-07-27 19:00,56.76666667,170,100,50,280
2025-07-27 20:00,57.2,180,100,50,280
2025-07-27 21:00,64.93333333,50,100,50,280
2025-07-27 22:00,63.6,95,100,50,280
2025-07-27 23:00,51.26666667,125,100,50,280
2025-07-28 0:00,55.56666667,25,0,50,220
2025-07-28 1:00,63.6,145,0,50,220
2025-07-28 2:00,59.23333333,85,0,50,220
2025-07-28 3:00,64.76666667,195,0,50,220
2025-07-28 4:00,56.46666667,195,0,50,220
2025-07-28 5:00,57.73333333,50,0,50,220
2025-07-28 6:00,50.66666667,200,0,50,220
2025-07-28 7:00,62.83333333,180,0,50,220
2025-07-28 8:00,57.26666667,220,100,75,280
2025-07-28 9:00,59.36666667,35,100,75,280
2025-07-28 10:00,53.53333333,105,100,75,280
2025-07-28 11:00,66.1,110,100,75,280
2025-07-28 12:00,60.2,160,100,75,280
2025-07-28 13:00,64.43333333,95,100,75,280
2025-07-28 14:00,54.8,90,100,75,280
2025-07-28 15:00,60.83333333,75,100,75,280
2025-07-28 16:00,60.83333333,110,100,75,280
2025-07-28 17:00,50.23333333,215,100,75,280
2025-07-28 18:00,62.1,50,100,50,280
2025-07-28 19:00,65.23333333,125,100,50,280
2025-07-28 20:00,63.03333333,230,100,50,280
2025-07-28 21:00,61.43333333,30,100,50,280
2025-07-28 22:00,62.33333333,165,100,50,280
2025-07-28 23:00,66.43333333,100,100,50,280
2025-07-29 0:00,54.63333333,75,0,50,220
2025-07-29 1:00,61.23333333,105,0,50,220
2025-07-29 2:00,63.23333333,130,0,50,220
2025-07-29 3:00,52.13333333,210,0,50,220
2025-07-29 4:00,66.4,95,0,50,220
2025-07-29 5:00,65.76666667,145,0,50,220
2025-07-29 6:00,59.03333333,20,0,50,220
2025-07-29 7:00,51.33333333,120,0,50,220
2025-07-29 8:00,51.13333333,225,100,75,280
2025-07-29 9:00,58.96666667,235,100,75,280
2025-07-29 10:00,55.5,150,100,75,280
2025-07-29 11:00,63.46666667,215,100,75,280
2025-07-29 12:00,66.53333333,135,100,75,280
2025-07-29 13:00,52.63333333,215,100,75,280
2025-07-29 14:00,56.33333333,120,100,75,280
2025-07-29 15:00,50.2,200,100,75,280
2025-07-29 16:00,66.66666667,175,100,75,280
2025-07-29 17:00,58,65,100,75,280
2025-07-29 18:00,64.46666667,215,100,50,280
2025-07-29 19:00,61.8,55,100,50,280
2025-07-29 20:00,57.8,50,100,50,280
2025-07-29 21:00,61.6,100,100,50,280
2025-07-29 22:00,62.66666667,105,100,50,280
2025-07-29 23:00,51.83333333,25,100,50,280
2025-07-30 0:00,65.53333333,180,0,50,220
2025-07-30 1:00,53.93333333,240,0,50,220
2025-07-30 2:00,58.46666667,200,0,50,220
2025-07-30 3:00,62.86666667,210,0,50,220
2025-07-30 4:00,66.13333333,50,0,50,220
2025-07-30 5:00,52.53333333,55,0,50,220
2025-07-30 6:00,54.13333333,10,0,50,220
2025-07-30 7:00,62.33333333,45,0,50,220
2025-07-30 8:00,66.16666667,190,100,75,280
2025-07-30 9:00,62.03333333,200,100,75,280
2025-07-30 10:00,64.96666667,220,100,75,280
2025-07-30 11:00,53.4,65,100,75,280
2025-07-30 12:00,58.13333333,130,100,75,280
2025-07-30 13:00,64.53333333,85,100,75,280
2025-07-30 14:00,62.9,250,100,75,280
2025-07-30 15:00,63.03333333,225,100,75,280
2025-07-30 16:00,65.83333333,245,100,75,280
2025-07-30 17:00,56.66666667,170,100,75,280
2025-07-30 18:00,54.26666667,135,100,50,280
2025-07-30 19:00,52.1,220,100,50,280
2025-07-30 20:00,60.4,85,100,50,280
2025-07-30 21:00,66.6,50,100,50,280
2025-07-30 22:00,54.73333333,170,100,50,280
2025-07-30 23:00,60.6,185,100,50,280
2025-07-31 0:00,56.03333333,90,0,50,220
2025-07-31 1:00,50.26666667,20,0,50,220
2025-07-31 2:00,65.06666667,5,0,50,220
2025-07-31 3:00,59.66666667,50,0,50,220
2025-07-31 4:00,65.83333333,230,0,50,220
2025-07-31 5:00,50.26666667,15,0,50,220
2025-07-31 6:00,63,220,0,50,220
2025-07-31 7:00,52.36666667,90,0,50,220
2025-07-31 8:00,57.96666667,175,100,75,280
2025-07-31 9:00,57.46666667,160,100,75,280
2025-07-31 10:00,52.23333333,245,100,75,280
2025-07-31 11:00,52.23333333,135,100,75,280
2025-07-31 12:00,57.9,70,100,75,280
2025-07-31 13:00,52.8,215,100,75,280
2025-07-31 14:00,62.7,145,100,75,280
2025-07-31 15:00,50.5,40,100,75,280
2025-07-31 16:00,64.36666667,120,100,75,280
2025-07-31 17:00,57.86666667,80,100,75,280
2025-07-31 18:00,66.1,30,100,50,280
2025-07-31 19:00,65.7,205,100,50,280
2025-07-31 20:00,52.46666667,170,100,50,280
2025-07-31 21:00,65.76666667,190,100,50,280
2025-07-31 22:00,52.93333333,80,100,50,280
2025-07-31 23:00,64.46666667,95,100,50,280
2025-08-01 0:00,59.76666667,230,0,50,220
2025-08-01 1:00,57.8,220,0,50,220
2025-08-01 2:00,56.03333333,195,0,50,220
2025-08-01 3:00,63.5,245,0,50,220
2025-08-01 4:00,64.5,195,0,50,220
2025-08-01 5:00,65.8,15,0,50,220
2025-08-01 6:00,56.16666667,225,0,50,220
2025-08-01 7:00,66,135,0,50,220
2025-08-01 8:00,53.53333333,110,100,75,280
2025-08-01 9:00,57.1,115,100,75,280
2025-08-01 10:00,54.06666667,205,100,75,280
2025-08-01 11:00,59.16666667,140,100,75,280
2025-08-01 12:00,52.76666667,220,100,75,280
2025-08-01 13:00,51.66666667,5,100,75,280
2025-08-01 14:00,62.83333333,155,100,75,280
2025-08-01 15:00,60.03333333,240,100,75,280
2025-08-01 16:00,54.16666667,220,100,75,280
2025-08-01 17:00,65.66666667,140,100,75,280
2025-08-01 18:00,52.63333333,35,100,50,280
2025-08-01 19:00,55.33333333,175,100,50,280
2025-08-01 20:00,51.63333333,130,100,50,280
2025-08-01 21:00,65.7,100,100,50,280
2025-08-01 22:00,51.43333333,10,100,50,280
2025-08-01 23:00,66.6,165,100,50,280
2025-08-02 0:00,60.43333333,10,0,50,220
2025-08-02 1:00,65.93333333,110,0,50,220
2025-08-02 2:00,62.5,20,0,50,220
2025-08-02 3:00,63.1,115,0,50,220
2025-08-02 4:00,60.16666667,45,0,50,220
2025-08-02 5:00,64.06666667,245,0,50,220
2025-08-02 6:00,55.56666667,40,0,50,220
2025-08-02 7:00,51.06666667,170,0,50,220
2025-08-02 8:00,52,210,100,75,280
2025-08-02 9:00,52.9,35,100,75,280
2025-08-02 10:00,62.6,175,100,75,280
2025-08-02 11:00,52.66666667,205,100,75,280
2025-08-02 12:00,52.53333333,130,100,75,280
2025-08-02 13:00,61.4,170,100,75,280
2025-08-02 14:00,57.2,165,100,75,280
2025-08-02 15:00,61.16666667,15,100,75,280
2025-08-02 16:00,60.03333333,170,100,75,280
2025-08-02 17:00,56.4,205,100,75,280
2025-08-02 18:00,52.46666667,160,100,50,280
2025-08-02 19:00,61.43333333,130,100,50,280
2025-08-02 20:00,53.06666667,25,100,50,280
2025-08-02 21:00,64.5,70,100,50,280
2025-08-02 22:00,51.83333333,215,100,50,280
2025-08-02 23:00,52.96666667,85,100,50,280
2025-08-03 0:00,51.03333333,0,0,50,220
2025-08-03 1:00,50.06666667,135,0,50,220
2025-08-03 2:00,63.9,30,0,50,220
2025-08-03 3:00,63.56666667,90,0,50,220
2025-08-03 4:00,61.3,170,0,50,220
2025-08-03 5:00,50.56666667,90,0,50,220
2025-08-03 6:00,50.83333333,35,0,50,220
2025-08-03 7:00,59.53333333,75,0,50,220
2025-08-03 8:00,54.4,90,100,75,280
2025-08-03 9:00,57.73333333,100,100,75,280
2025-08-03 10:00,63.23333333,105,100,75,280
2025-08-03 11:00,55.9,15,100,75,280
2025-08-03 12:00,55.63333333,100,100,75,280
2025-08-03 13:00,60.56666667,15,100,75,280
2025-08-03 14:00,59.46666667,110,100,75,280
2025-08-03 15:00,51.76666667,5,100,75,280
2025-08-03 16:00,51.83333333,165,100,75,280
2025-08-03 17:00,64.6,185,100,75,280
2025-08-03 18:00,53.56666667,180,100,50,280
2025-08-03 19:00,52.83333333,210,100,50,280
2025-08-03 20:00,52.83333333,230,100,50,280
2025-08-03 21:00,58,245,100,50,280
2025-08-03 22:00,58.8,95,100,50,280
2025-08-03 23:00,64.03333333,215,100,50,280
2025-08-04 0:00,66,205,0,50,220
2025-08-04 1:00,59.26666667,75,0,50,220
2025-08-04 2:00,56.53333333,105,0,50,220
2025-08-04 3:00,63.76666667,120,0,50,220
2025-08-04 4:00,66.43333333,240,0,50,220
2025-08-04 5:00,63.1,190,0,50,220
2025-08-04 6:00,65.5,65,0,50,220
2025-08-04 7:00,62.6,175,0,50,220
2025-08-04 8:00,57.36666667,75,100,75,280
2025-08-04 9:00,56.66666667,105,100,75,280
2025-08-04 10:00,54.2,130,100,75,280
2025-08-04 11:00,53.26666667,215,100,75,280
2025-08-04 12:00,62.4,40,100,75,280
2025-08-04 13:00,57.8,45,100,75,280
2025-08-04 14:00,50.1,185,100,75,280
2025-08-04 15:00,62.2,120,100,75,280
2025-08-04 16:00,53.26666667,110,100,75,280
2025-08-04 17:00,51.73333333,130,100,75,280
2025-08-04 18:00,55.66666667,15,100,50,280
2025-08-04 19:00,60.5,235,100,50,280
2025-08-04 20:00,65.43333333,10,100,50,280
2025-08-04 21:00,55.1,35,100,50,280
2025-08-04 22:00,53.33333333,20,100,50,280
2025-08-04 23:00,66.3,90,100,50,280
2025-08-05 0:00,66.26666667,95,0,50,220
2025-08-05 1:00,50.4,180,0,50,220
2025-08-05 2:00,65.53333333,150,0,50,220
2025-08-05 3:00,60.46666667,55,0,50,220
2025-08-05 4:00,60.16666667,80,0,50,220
2025-08-05 5:00,52.9,215,0,50,220
2025-08-05 6:00,52.4,240,0,50,220
2025-08-05 7:00,65.8,145,0,50,220
2025-08-05 8:00,63.2,35,100,75,280
2025-08-05 9:00,64.4,35,100,75,280
2025-08-05 10:00,53.6,235,100,75,280
2025-08-05 11:00,50,125,100,75,280
2025-08-05 12:00,66.36666667,50,100,75,280
2025-08-05 13:00,52.23333333,5,100,75,280
2025-08-05 14:00,65.13333333,155,100,75,280
2025-08-05 15:00,59.36666667,75,100,75,280
2025-08-05 16:00,59.66666667,75,100,75,280
2025-08-05 17:00,60.83333333,200,100,75,280
2025-08-05 18:00,60.8,120,100,50,280
2025-08-05 19:00,51.9,140,100,50,280
