,BUS_1 Load,BUS_2 Load,BUS_3 Load,BUS_4 Load,BUS_5 Load
2021-04-21 7:00,59.9,125,0,50,220
2021-04-21 8:00,65.26666667,135,100,75,280
2021-04-21 9:00,62.73333333,65,100,75,280
2021-04-21 10:00,53.76666667,5,100,75,280
2021-04-21 11:00,66.3,25,100,75,280
2021-04-21 12:00,66.6,30,100,75,280
2021-04-21 13:00,59.13333333,40,100,75,280
2021-04-21 14:00,51.76666667,20,100,75,280
2021-04-21 15:00,50.26666667,35,100,75,280
2021-04-21 16:00,61.4,60,100,75,280
2021-04-21 17:00,66.06666667,220,100,75,280
2021-04-21 18:00,56.2,230,100,50,280
2021-04-21 19:00,59.7,75,100,50,280
2021-04-21 20:00,56.06666667,85,100,50,280
2021-04-21 21:00,56.96666667,200,100,50,280
2021-04-21 22:00,57.53333333,170,100,50,280
2021-04-21 23:00,63.9,160,100,50,280
2021-04-22 0:00,54.3,175,0,50,220
2021-04-22 1:00,64.56666667,120,0,50,220
2021-04-22 2:00,59.4,100,0,50,220
2021-04-22 3:00,63.73333333,135,0,50,220
2021-04-22 4:00,50.03333333,50,0,50,220
2021-04-22 5:00,60.33333333,175,0,50,220
2021-04-22 6:00,58.03333333,135,0,50,220
2021-04-22 7:00,62.36666667,195,0,50,220
2021-04-22 8:00,65,110,100,75,280
2021-04-22 9:00,58.2,115,100,75,280
2021-04-22 10:00,59.26666667,145,100,75,280
2021-04-22 11:00,64.43333333,30,100,75,280
2021-04-22 12:00,52.16666667,235,100,75,280
2021-04-22 13:00,59,50,100,75,280
2021-04-22 14:00,60.53333333,35,100,75,280
2021-04-22 15:00,55.9,185,100,75,280
2021-04-22 16:00,58.46666667,160,100,75,280
2021-04-22 17:00,66.23333333,50,100,75,280
2021-04-22 18:00,52.93333333,125,100,50,280
2021-04-22 19:00,51.8,120,100,50,280
2021-04-22 20:00,59.63333333,115,100,50,280
2021-04-22 21:00,54.9,120,100,50,280
2021-04-22 22:00,56,135,100,50,280
2021-04-22 23:00,66.63333333,130,100,50,280
2021-04-23 0:00,58.43333333,165,0,50,220
2021-04-23 1:00,65.76666667,95,0,50,220
2021-04-23 2:00,66.16666667,215,0,50,220
2021-04-23 3:00,53,130,0,50,220
2021-04-23 4:00,53.56666667,50,0,50,220
2021-04-23 5:00,55.46666667,10,0,50,220
2021-04-23 6:00,55.86666667,95,0,50,220
2021-04-23 7:00,55.8,220,0,50,220
2021-04-23 8:00,62.33333333,200,100,75,280
2021-04-23 9:00,52.96666667,180,100,75,280
2021-04-23 10:00,61.3,75,100,75,280
2021-04-23 11:00,56.53333333,30,100,75,280
2021-04-23 12:00,54.13333333,240,100,75,280
2021-04-23 13:00,57.43333333,180,100,75,280
2021-04-23 14:00,56.83333333,165,100,75,280
2021-04-23 15:00,62.33333333,225,100,75,280
2021-04-23 16:00,58.13333333,220,100,75,280
2021-04-23 17:00,65.8,120,100,75,280
2021-04-23 18:00,61.56666667,185,100,50,280
2021-04-23 19:00,61.56666667,15,100,50,280
2021-04-23 20:00,63.43333333,220,100,50,280
2021-04-23 21:00,52.53333333,200,100,50,280
2021-04-23 22:00,59.8,5,100,50,280
2021-04-23 23:00,54.63333333,100,100,50,280
2021-04-24 0:00,57.2,40,0,50,220
2021-04-24 1:00,58.76666667,240,0,50,220
2021-04-24 2:00,59.63333333,135,0,50,220
2021-04-24 3:00,51.3,30,0,50,220
2021-04-24 4:00,59.53333333,120,0,50,220
2021-04-24 5:00,61.2,5,0,50,220
2021-04-24 6:00,59.8,155,0,50,220
2021-04-24 7:00,64.8,35,0,50,220
2021-04-24 8:00,53.7,75,100,75,280
2021-04-24 9:00,66.26666667,215,100,75,280
2021-04-24 10:00,50.1,210,100,75,280
2021-04-24 11:00,61.16666667,35,100,75,280
2021-04-24 12:00,62.7,75,100,75,280
2021-04-24 13:00,55.4,170,100,75,280
2021-04-24 14:00,52,130,100,75,280
2021-04-24 15:00,51.7,130,100,75,280
2021-04-24 16:00,62.56666667,220,100,75,280
2021-04-24 17:00,59.36666667,115,100,75,280
2021-04-24 18:00,57.4,210,100,50,280
2021-04-24 19:00,60.53333333,215,100,50,280
2021-04-24 20:00,55.96666667,65,100,50,280
2021-04-24 21:00,65.36666667,100,100,50,280
2021-04-24 22:00,57.13333333,105,100,50,280
2021-04-24 23:00,51.33333333,20,100,50,280
2021-04-25 0:00,56.7,85,0,50,220
2021-04-25 1:00,63.16666667,235,0,50,220
2021-04-25 2:00,63.4,20,0,50,220
2021-04-25 3:00,56.96666667,155,0,50,220
2021-04-25 4:00,53,35,0,50,220
2021-04-25 5:00,50.63333333,40,0,50,220
2021-04-25 6:00,64.16666667,105,0,50,220
2021-04-25 7:00,57.8,200,0,50,220
2021-04-25 8:00,61.53333333,35,100,75,280
2021-04-25 9:00,54.03333333,190,100,75,280
2021-04-25 10:00,59.26666667,180,100,75,280
2021-04-25 11:00,58.66666667,220,100,75,280
2021-04-25 12:00,58.66666667,100,100,75,280
2021-04-25 13:00,61.53333333,40,100,75,280
2021-04-25 14:00,61.16666667,155,100,75,280
2021-04-25 15:00,65.1,165,100,75,280
2021-04-25 16:00,51.1,130,100,75,280
2021-04-25 17:00,60.13333333,220,100,75,280
2021-04-25 18:00,57.96666667,190,100,50,280
2021-04-25 19:00,54.2,15,100,50,280
2021-04-25 20:00,61.5,95,100,50,280
2021-04-25 21:00,63.23333333,5,100,50,280
2021-04-25 22:00,61,240,100,50,280
2021-04-25 23:00,50.1,130,100,50,280
2021-04-26 0:00,58.6,195,0,50,220
2021-04-26 1:00,56.2,105,0,50,220
2021-04-26 2:00,57,120,0,50,220
2021-04-26 3:00,61.03333333,30,0,50,220
2021-04-26 4:00,58.5,220,0,50,220
2021-04-26 5:00,57.26666667,65,0,50,220
2021-04-26 6:00,51.3,15,0,50,220
2021-04-26 7:00,58.6,225,0,50,220
2021-04-26 8:00,51,100,100,75,280
2021-04-26 9:00,57.53333333,230,100,75,280
2021-04-26 10:00,52.3,35,100,75,280
2021-04-26 11:00,54.53333333,125,100,75,280
2021-04-26 12:00,57.56666667,30,100,75,280
2021-04-26 13:00,54.53333333,40,100,75,280
2021-04-26 14:00,61.56666667,80,100,75,280
2021-04-26 15:00,59.63333333,175,100,75,280
2021-04-26 16:00,53.9,195,100,75,280
2021-04-26 17:00,61.1,205,100,75,280
2021-04-26 18:00,60.53333333,40,100,50,280
2021-04-26 19:00,63.03333333,35,100,50,280
2021-04-26 20:00,61.2,210,100,50,280
2021-04-26 21:00,58.56666667,80,100,50,280
2021-04-26 22:00,56.1,70,100,50,280
2021-04-26 23:00,63.73333333,210,100,50,280
2021-04-27 0:00,58.16666667,90,0,50,220
2021-04-27 1:00,53.2,25,0,50,220
2021-04-27 2:00,53.4,95,0,50,220
2021-04-27 3:00,61.73333333,0,0,50,220
2021-04-27 4:00,57.96666667,5,0,50,220
2021-04-27 5:00,60.53333333,125,0,50,220
2021-04-27 6:00,63.86666667,210,0,50,220
2021-04-27 7:00,53.96666667,75,0,50,220
2021-04-27 8:00,59.86666667,30,100,75,280
2021-04-27 9:00,63.86666667,210,100,75,280
2021-04-27 10:00,56.06666667,50,100,75,280
2021-04-27 11:00,56.43333333,195,100,75,280
2021-04-27 12:00,59.33333333,15,100,75,280
2021-04-27 13:00,62.43333333,0,100,75,280
2021-04-27 14:00,65.43333333,135,100,75,280
2021-04-27 15:00,50.13333333,115,100,75,280
2021-04-27 16:00,56.46666667,180,100,75,280
2021-04-27 17:00,61.16666667,90,100,75,280
2021-04-27 18:00,57.7,200,100,50,280
2021-04-27 19:00,62.3,170,100,50,280
2021-04-27 20:00,52.66666667,75,100,50,280
2021-04-27 21:00,61.6,40,100,50,280
2021-04-27 22:00,55.03333333,65,100,50,280
2021-04-27 23:00,65.66666667,170,100,50,280
2021-04-28 0:00,53.23333333,185,0,50,220
2021-04-28 1:00,58.16666667,220,0,50,220
2021-04-28 2:00,55.76666667,100,0,50,220
2021-04-28 3:00,53.83333333,160,0,50,220
2021-04-28 4:00,58.46666667,220,0,50,220
2021-04-28 5:00,64.8,115,0,50,220
2021-04-28 6:00,60.26666667,120,0,50,220
2021-04-28 7:00,64.83333333,180,0,50,220
2021-04-28 8:00,59.93333333,240,100,75,280
2021-04-28 9:00,59.4,180,100,75,280
2021-04-28 10:00,57.66666667,210,100,75,280
2021-04-28 11:00,63,190,100,75,280
2021-04-28 12:00,50.13333333,100,100,75,280
2021-04-28 13:00,60.76666667,115,100,75,280
2021-04-28 14:00,59.93333333,190,100,75,280
2021-04-28 15:00,52.5,125,100,75,280
2021-04-28 16:00,53.23333333,125,100,75,280
2021-04-28 17:00,61.86666667,25,100,75,280
2021-04-28 18:00,50.13333333,130,100,50,280
2021-04-28 19:00,59.03333333,120,100,50,280
2021-04-28 20:00,57.1,120,100,50,280
2021-04-28 21:00,60.66666667,195,100,50,280
2021-04-28 22:00,53.93333333,115,100,50,280
2021-04-28 23:00,54.93333333,240,100,50,280
2021-04-29 0:00,61.33333333,240,0,50,220
2021-04-29 1:00,53.3,205,0,50,220
2021-04-29 2:00,63.23333333,0,0,50,220
2021-04-29 3:00,60.76666667,15,0,50,220
2021-04-29 4:00,55.96666667,210,0,50,220
2021-04-29 5:00,64.66666667,120,0,50,220
2021-04-29 6:00,54.43333333,45,0,50,220
2021-04-29 7:00,53,140,0,50,220
2021-04-29 8:00,53.93333333,30,100,75,280
2021-04-29 9:00,63,150,100,75,280
2021-04-29 10:00,55.6,85,100,75,280
2021-04-29 11:00,50.9,65,100,75,280
2021-04-29 12:00,55,225,100,75,280
2021-04-29 13:00,55.4,75,100,75,280
2021-04-29 14:00,66.46666667,80,100,75,280
2021-04-29 15:00,53.86666667,85,100,75,280
2021-04-29 16:00,56.83333333,190,100,75,280
2021-04-29 17:00,56.5,200,100,75,280
2021-04-29 18:00,52.66666667,70,100,50,280
2021-04-29 19:00,61.36666667,195,100,50,280
2021-04-29 20:00,50.06666667,110,100,50,280
2021-04-29 21:00,51.66666667,240,100,50,280
2021-04-29 22:00,52.8,135,100,50,280
2021-04-29 23:00,56,125,100,50,280
2021-04-30 0:00,50.56666667,85,0,50,220
2021-04-30 1:00,53.93333333,165,0,50,220
2021-04-30 2:00,64.36666667,155,0,50,220
2021-04-30 3:00,59.56666667,170,0,50,220
2021-04-30 4:00,56.23333333,10,0,50,220
2021-04-30 5:00,61.8,150,0,50,220
2021-04-30 6:00,62.13333333,55,0,50,220
2021-04-30 7:00,50.2,200,0,50,220
2021-04-30 8:00,52.33333333,25,100,75,280
2021-04-30 9:00,60.4,125,100,75,280
2021-04-30 10:00,57.73333333,90,100,75,280
2021-04-30 11:00,54.7,195,100,75,280
2021-04-30 12:00,50.8,160,100,75,280
2021-04-30 13:00,65.63333333,230,100,75,280
2021-04-30 14:00,66.63333333,245,100,75,280
2021-04-30 15:00,58.86666667,25,100,75,280
2021-04-30 16:00,58.56666667,115,100,75,280
2021-04-30 17:00,59.1,30,100,75,280
2021-04-30 18:00,65.96666667,95,100,50,280
2021-04-30 19:00,56.53333333,100,100,50,280
2021-04-30 20:00,60.16666667,210,100,50,280
2021-04-30 21:00,64.5,190,100,50,280
2021-04-30 22:00,50.33333333,230,100,50,280
2021-04-30 23:00,59.26666667,65,100,50,280
2021-05-01 0:00,64.7,65,0,50,220
2021-05-01 1:00,62.7,110,0,50,220
2021-05-01 2:00,61.13333333,70,0,50,220
2021-05-01 3:00,58.9,225,0,50,220
2021-05-01 4:00,63.33333333,225,0,50,220
2021-05-01 5:00,63.6,230,0,50,220
2021-05-01 6:00,57.93333333,35,0,50,220
2021-05-01 7:00,61.16666667,5,0,50,220
2021-05-01 8:00,61.96666667,130,100,75,280
2021-05-01 9:00,53.16666667,40,100,75,280
2021-05-01 10:00,57.9,235,100,75,280
2021-05-01 11:00,52.96666667,225,100,75,280
2021-05-01 12:00,62.63333333,155,100,75,280
2021-05-01 13:00,62.43333333,0,100,75,280
2021-05-01 14:00,61.53333333,135,100,75,280
2021-05-01 15:00,63.26666667,80,100,75,280
2021-05-01 16:00,56.7,80,100,75,280
2021-05-01 17:00,61.96666667,115,100,75,280
2021-05-01 18:00,55.6,175,100,50,280
2021-05-01 19:00,52.83333333,200,100,50,280
2021-05-01 20:00,62.46666667,90,100,50,280
2021-05-01 21:00,64.96666667,95,100,50,280
2021-05-01 22:00,66.3,35,100,50,280
2021-05-01 23:00,56.66666667,5,100,50,280
2021-05-02 0:00,65.4,170,0,50,220
2021-05-02 1:00,50.06666667,165,0,50,220
2021-05-02 2:00,50.23333333,185,0,50,220
2021-05-02 3:00,65.23333333,145,0,50,220
2021-05-02 4:00,57.73333333,75,0,50,220
2021-05-02 5:00,65.36666667,50,0,50,220
2021-05-02 6:00,59.86666667,30,0,50,220
2021-05-02 7:00,54.66666667,90,0,50,220
2021-05-02 8:00,61.06666667,20,100,75,280
2021-05-02 9:00,57.2,80,100,75,280
2021-05-02 10:00,51.16666667,25,100,75,280
2021-05-02 11:00,57.13333333,20,100,75,280
2021-05-02 12:00,50.4,120,100,75,280
2021-05-02 13:00,61.93333333,120,100,75,280
2021-05-02 14:00,64.83333333,240,100,75,280
2021-05-02 15:00,56.76666667,50,100,75,280
2021-05-02 16:00,54.6,60,100,75,280
2021-05-02 17:00,60.56666667,5,100,75,280
2021-05-02 18:00,63,110,100,50,280
2021-05-02 19:00,59.43333333,80,100,50,280
2021-05-02 20:00,55.7,250,100,50,280
2021-05-02 21:00,57.8,135,100,50,280
2021-05-02 22:00,51.86666667,120,100,50,280
2021-05-02 23:00,50.53333333,95,100,50,280
2021-05-03 0:00,53.13333333,210,0,50,220
2021-05-03 1:00,64.83333333,160,0,50,220
2021-05-03 2:00,64.1,85,0,50,220
2021-05-03 3:00,50.23333333,65,0,50,220
2021-05-03 4:00,57.9,145,0,50,220
2021-05-03 5:00,56.33333333,220,0,50,220
2021-05-03 6:00,61.3,20,0,50,220
2021-05-03 7:00,54.36666667,65,0,50,220
2021-05-03 8:00,51.66666667,225,100,75,280
2021-05-03 9:00,58.06666667,10,100,75,280
2021-05-03 10:00,51.23333333,210,100,75,280
2021-05-03 11:00,54.53333333,195,100,75,280
2021-05-03 12:00,55.53333333,60,100,75,280
2021-05-03 13:00,61.76666667,195,100,75,280
2021-05-03 14:00,59.96666667,0,100,75,280
2021-05-03 15:00,65.4,165,100,75,280
2021-05-03 16:00,52.8,180,100,75,280
2021-05-03 17:00,56.53333333,225,100,75,280
2021-05-03 18:00,50.1,50,100,50,280
2021-05-03 19:00,54.4,65,100,50,280
2021-05-03 20:00,50.83333333,95,100,50,280
2021-05-03 21:00,60.3,165,100,50,280
2021-05-03 22:00,63.76666667,140,100,50,280
2021-05-03 23:00,54.33333333,155,100,50,280
2021-05-04 0:00,59.46666667,55,0,50,220
2021-05-04 1:00,61.1,225,0,50,220
2021-05-04 2:00,51.16666667,150,0,50,220
2021-05-04 3:00,51.16666667,230,0,50,220
2021-05-04 4:00,65.1,110,0,50,220
2021-05-04 5:00,56,105,0,50,220
2021-05-04 6:00,60.36666667,5,0,50,220
2021-05-04 7:00,65.16666667,0,0,50,220
2021-05-04 8:00,58.03333333,245,100,75,280
2021-05-04 9:00,61.7,220,100,75,280
2021-05-04 10:00,61,95,100,75,280
2021-05-04 11:00,55.6,140,100,75,280
2021-05-04 12:00,53.13333333,245,100,75,280
2021-05-04 13:00,52.53333333,210,100,75,280
2021-05-04 14:00,50.86666667,145,100,75,280
2021-05-04 15:00,63,95,100,75,280
2021-05-04 16:00,65.1,160,100,75,280
2021-05-04 17:00,56.66666667,75,100,75,280
2021-05-04 18:00,60.83333333,70,100,50,280
2021-05-04 19:00,50.7,30,100,50,280
2021-05-04 20:00,56.4,215,100,50,280
2021-05-04 21:00,57,50,100,50,280
2021-05-04 22:00,61.7,50,100,50,280
2021-05-04 23:00,64.8,180,100,50,280
2021-05-05 0:00,56.86666667,160,0,50,220
2021-05-05 1:00,51.9,150,0,50,220
2021-05-05 2:00,60.76666667,125,0,50,220
2021-05-05 3:00,53.76666667,190,0,50,220
2021-05-05 4:00,56.66666667,30,0,50,220
2021-05-05 5:00,63.33333333,215,0,50,220
2021-05-05 6:00,60.46666667,25,0,50,220
2021-05-05 7:00,59.1,120,0,50,220
2021-05-05 8:00,52.06666667,110,100,75,280
2021-05-05 9:00,50.03333333,15,100,75,280
2021-05-05 10:00,56.4,205,100,75,280
2021-05-05 11:00,54.46666667,35,100,75,280
2021-05-05 12:00,52,120,100,75,280
2021-05-05 13:00,53.8,145,100,75,280
2021-05-05 14:00,50.6,120,100,75,280
2021-05-05 15:00,59.46666667,190,100,75,280
2021-05-05 16:00,58.93333333,195,100,75,280
2021-05-05 17:00,59.5,120,100,75,280
2021-05-05 18:00,56.83333333,100,100,50,280
2021-05-05 19:00,56.06666667,65,100,50,280
2021-05-05 20:00,61.76666667,25,100,50,280
2021-05-05 21:00,57.56666667,90,100,50,280
2021-05-05 22:00,58,65,100,50,280
2021-05-05 23:00,53.26666667,105,100,50,280
2021-05-06 0:00,65.83333333,80,0,50,220
2021-05-06 1:00,58.03333333,10,0,50,220
2021-05-06 2:00,53.53333333,70,0,50,220
2021-05-06 3:00,60.1,150,0,50,220
2021-05-06 4:00,56.56666667,160,0,50,220
2021-05-06 5:00,53.93333333,190,0,50,220
2021-05-06 6:00,65.8,155,0,50,220
2021-05-06 7:00,52.13333333,130,0,50,220
2021-05-06 8:00,51.63333333,90,100,75,280
2021-05-06 9:00,51.36666667,95,100,75,280
2021-05-06 10:00,52.23333333,110,100,75,280
2021-05-06 11:00,65.2,30,100,75,280
2021-05-06 12:00,59.76666667,245,100,75,280
2021-05-06 13:00,60.13333333,55,100,75,280
2021-05-06 14:00,64.4,150,100,75,280
2021-05-06 15:00,53.7,110,100,75,280
2021-05-06 16:00,56.83333333,50,100,75,280
2021-05-06 17:00,60.26666667,95,100,75,280
2021-05-06 18:00,64.53333333,65,100,50,280
2021-05-06 19:00,62.93333333,150,100,50,280
2021-05-06 20:00,65.13333333,100,100,50,280
2021-05-06 21:00,61,210,100,50,280
2021-05-06 22:00,61.2,195,100,50,280
2021-05-06 23:00,64.9,220,100,50,280
2021-05-07 0:00,64.2,190,0,50,220
2021-05-07 1:00,61.4,15,0,50,220
2021-05-07 2:00,57.76666667,35,0,50,220
2021-05-07 3:00,62.46666667,160,0,50,220
2021-05-07 4:00,59.53333333,25,0,50,220
2021-05-07 5:00,52.43333333,140,0,50,220
2021-05-07 6:00,58.46666667,120,0,50,220
2021-05-07 7:00,56.6,0,0,50,220
2021-05-07 8:00,52.8,0,100,75,280
2021-05-07 9:00,51.8,130,100,75,280
2021-05-07 10:00,50.23333333,35,100,75,280
2021-05-07 11:00,56.56666667,180,100,75,280
2021-05-07 12:00,51.3,165,100,75,280
2021-05-07 13:00,57.43333333,65,100,75,280
2021-05-07 14:00,57.6,40,100,75,280
2021-05-07 15:00,61.63333333,10,100,75,280
2021-05-07 16:00,56.66666667,225,100,75,280
2021-05-07 17:00,61.2,25,100,75,280
2021-05-07 18:00,50.36666667,210,100,50,280
2021-05-07 19:00,64.86666667,95,100,50,280
2021-05-07 20:00,63.7,130,100,50,280
2021-05-07 21:00,50.8,235,100,50,280
2021-05-07 22:00,56.96666667,120,100,50,280
2021-05-07 23:00,55.6,165,100,50,280
2021-05-08 0:00,50.56666667,110,0,50,220
2021-05-08 1:00,50.16666667,100,0,50,220
2021-05-08 2:00,65.33333333,30,0,50,220
2021-05-08 3:00,54.9,140,0,50,220
2021-05-08 4:00,59.2,120,0,50,220
2021-05-08 5:00,66.6,85,0,50,220
2021-05-08 6:00,61.33333333,170,0,50,220
2021-05-08 7:00,50.06666667,205,0,50,220
2021-05-08 8:00,63.66666667,155,100,75,280
2021-05-08 9:00,59.8,135,100,75,280
2021-05-08 10:00,56.76666667,195,100,75,280
2021-05-08 11:00,66.3,110,100,75,280
2021-05-08 12:00,56.26666667,235,100,75,280
2021-05-08 13:00,65.7,130,100,75,280
2021-05-08 14:00,58.46666667,145,100,75,280
2021-05-08 15:00,52.3,25,100,75,280
2021-05-08 16:00,55.3,210,100,75,280
2021-05-08 17:00,61.23333333,220,100,75,280
2021-05-08 18:00,62.26666667,125,100,50,280
2021-05-08 19:00,50.23333333,110,100,50,280
2021-05-08 20:00,64.16666667,120,100,50,280
2021-05-08 21:00,60.83333333,150,100,50,280
2021-05-08 22:00,54.56666667,40,100,50,280
2021-05-08 23:00,52.3,240,100,50,280
2021-05-09 0:00,61.53333333,110,0,50,220
2021-05-09 1:00,51.06666667,45,0,50,220
2021-05-09 2:00,60.56666667,240,0,50,220
2021-05-09 3:00,50.26666667,20,0,50,220
2021-05-09 4:00,53.63333333,195,0,50,220
2021-05-09 5:00,60.33333333,100,0,50,220
2021-05-09 6:00,50.63333333,205,0,50,220
2021-05-09 7:00,65.4,20,0,50,220
2021-05-09 8:00,56.7,75,100,75,280
2021-05-09 9:00,50.73333333,215,100,75,280
2021-05-09 10:00,55.2,75,100,75,280
2021-05-09 11:00,61.8,15,100,75,280
2021-05-09 12:00,63.16666667,30,100,75,280
2021-05-09 13:00,51.56666667,115,100,75,280
2021-05-09 14:00,56.06666667,250,100,75,280
2021-05-09 15:00,63.76666667,170,100,75,280
2021-05-09 16:00,54.13333333,160,100,75,280
2021-05-09 17:00,60.26666667,100,100,75,280
2021-05-09 18:00,57.3,115,100,50,280
2021-05-09 19:00,66.33333333,170,100,50,280
2021-05-09 20:00,62.3,205,100,50,280
2021-05-09 21:00,62.63333333,225,100,50,280
2021-05-09 22:00,53.73333333,180,100,50,280
2021-05-09 23:00,59.36666667,230,100,50,280
2021-05-10 0:00,60.53333333,235,0,50,220
2021-05-10 1:00,58.03333333,45,0,50,220
2021-05-10 2:00,51.1,100,0,50,220
2021-05-10 3:00,61.36666667,105,0,50,220
2021-05-10 4:00,62.3,105,0,50,220
2021-05-10 5:00,61.26666667,230,0,50,220
2021-05-10 6:00,53.1,230,0,50,220
2021-05-10 7:00,60.83333333,10,0,50,220
2021-05-10 8:00,64.33333333,170,100,75,280
2021-05-10 9:00,51.33333333,235,100,75,280
2021-05-10 10:00,59.13333333,215,100,75,280
2021-05-10 11:00,61.96666667,165,100,75,280
2021-05-10 12:00,63.93333333,95,100,75,280
2021-05-10 13:00,56.06666667,240,100,75,280
2021-05-10 14:00,51.93333333,15,100,75,280
2021-05-10 15:00,60.3,115,100,75,280
2021-05-10 16:00,50.4,210,100,75,280
2021-05-10 17:00,58.4,160,100,75,280
2021-05-10 18:00,65.3,210,100,50,280
2021-05-10 19:00,59.8,160,100,50,280
2021-05-10 20:00,61.2,85,100,50,280
2021-05-10 21:00,53.26666667,225,100,50,280
2021-05-10 22:00,63.8,130,100,50,280
2021-05-10 23:00,62.66666667,10,100,50,280
2021-05-11 0:00,52.86666667,150,0,50,220
2021-05-11 1:00,63.73333333,245,0,50,220
2021-05-11 2:00,63.26666667,145,0,50,220
2021-05-11 3:00,50.26666667,160,0,50,220
2021-05-11 4:00,57.43333333,20,0,50,220
2021-05-11 5:00,51.1,100,0,50,220
2021-05-11 6:00,51.06666667,215,0,50,220
2021-05-11 7:00,53.1,185,0,50,220
2021-05-11 8:00,60.8,225,100,75,280
2021-05-11 9:00,58.23333333,220,100,75,280
2021-05-11 10:00,52.53333333,195,100,75,280
2021-05-11 11:00,60.43333333,75,100,75,280
2021-05-11 12:00,53.7,165,100,75,280
2021-05-11 13:00,53.43333333,115,100,75,280
2021-05-11 14:00,51.96666667,180,100,75,280
2021-05-11 15:00,54.13333333,40,100,75,280
2021-05-11 16:00,65.8,150,100,75,280
2021-05-11 17:00,65.53333333,85,100,75,280
2021-05-11 18:00,58.2,215,100,50,280
2021-05-11 19:00,50.6,85,100,50,280
2021-05-11 20:00,52.46666667,35,100,50,280
2021-05-11 21:00,57.76666667,210,100,50,280
2021-05-11 22:00,58.5,200,100,50,280
2021-05-11 23:00,54.43333333,0,100,50,280
2021-05-12 0:00,54.43333333,165,0,50,220
2021-05-12 1:00,66.26666667,100,0,50,220
2021-05-12 2:00,51.33333333,180,0,50,220
2021-05-12 3:00,50.13333333,225,0,50,220
2021-05-12 4:00,55.66666667,0,0,50,220
2021-05-12 5:00,62.13333333,125,0,50,220
2021-05-12 6:00,58.2,105,0,50,220
2021-05-12 7:00,52.16666667,100,0,50,220
2021-05-12 8:00,60.93333333,165,100,75,280
2021-05-12 9:00,63.66666667,100,100,75,280
2021-05-12 10:00,64.56666667,110,100,75,280
2021-05-12 11:00,65.33333333,100,100,75,280
2021-05-12 12:00,51.8,55,100,75,280
2021-05-12 13:00,53.23333333,70,100,75,280
2021-05-12 14:00,54.13333333,30,100,75,280
2021-05-12 15:00,62.93333333,20,100,75,280
2021-05-12 16:00,51.06666667,25,100,75,280
2021-05-12 17:00,64.96666667,225,100,75,280
2021-05-12 18:00,62.86666667,120,100,50,280
2021-05-12 19:00,65.06666667,230,100,50,280
2021-05-12 20:00,62.6,0,100,50,280
2021-05-12 21:00,61.1,90,100,50,280
2021-05-12 22:00,62.46666667,245,100,50,280
2021-05-12 23:00,62.4,80,100,50,280
2021-05-13 0:00,53.7,240,0,50,220
2021-05-13 1:00,51.7,60,0,50,220
2021-05-13 2:00,56.46666667,105,0,50,220
2021-05-13 3:00,62.23333333,180,0,50,220
2021-05-13 4:00,63.76666667,105,0,50,220
2021-05-13 5:00,61.26666667,90,0,50,220
2021-05-13 6:00,55.56666667,75,0,50,220
2021-05-13 7:00,58.2,35,0,50,220
2021-05-13 8:00,62.4,170,100,75,280
2021-05-13 9:00,60.03333333,80,100,75,280
2021-05-13 10:00,63.16666667,115,100,75,280
2021-05-13 11:00,57.26666667,240,100,75,280
2021-05-13 12:00,63.76666667,165,100,75,280
2021-05-13 13:00,60.33333333,185,100,75,280
2021-05-13 14:00,55,215,100,75,280
2021-05-13 15:00,54.03333333,155,100,75,280
2021-05-13 16:00,52.1,55,100,75,280
2021-05-13 17:00,61.53333333,140,100,75,280
2021-05-13 18:00,50.43333333,160,100,50,280
2021-05-13 19:00,58.46666667,60,100,50,280
2021-05-13 20:00,57.6,120,100,50,280
2021-05-13 21:00,60.3,95,100,50,280
2021-05-13 22:00,58.3,170,100,50,280
2021-05-13 23:00,62.56666667,195,100,50,280
2021-05-14 0:00,51.83333333,125,0,50,220
2021-05-14 1:00,58,230,0,50,220
2021-05-14 2:00,54.3,105,0,50,220
2021-05-14 3:00,53.36666667,180,0,50,220
2021-05-14 4:00,52.06666667,215,0,50,220
